assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,60772,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Thibaut,0.0,0,0,0.0,111,False,0.0,0,0,0,0,0,Transferred to Real Madrid,2018-08-09T06:49:10Z,55,0,0,0,60772.jpg,0.0,0,0,Courtois,0.5,False,13,u,6,8,0.0,0,388,0,55229,5,0.0,0.0,Courtois,0
0,0,0,None,None,0,20310,0,0,-3,3,0.0,0,0,1,1.0,-0.5,0,Willy,0.0,0,0,0.0,112,False,0.0,0,0,0,0,0,,None,47,0,0,0,20310.jpg,0.0,0,0,Caballero,0.1,False,13,a,6,8,0.0,0,2337,13,8129,2,0.0,0.0,Caballero,0
3,4,562,None,None,11,41328,0,0,-2,2,394.7,0,0,2,3.0,1.5,0,César,2.0,29,0,105.2,113,False,524.8,0,0,0,0,2340,,None,63,0,0,0,41328.jpg,3.8,0,0,Azpilicueta,8.0,False,28,a,6,8,128.0,98,220782,176,631784,197,0.3,15.6,Azpilicueta,1
0,0,3,75,75,0,19419,0,0,-5,5,0.0,0,0,2,0.8,-0.4,0,Gary,0.0,0,0,0.3,114,False,2.8,0,0,0,0,21,Back injury - 75% chance of playing,2019-02-08T14:01:21Z,50,0,0,0,19419.jpg,1.0,0,0,Cahill,0.5,False,24,d,6,8,0.0,1,5948,3,55227,9,0.0,0.2,Cahill,0
7,16,554,None,None,11,82263,0,0,-1,1,404.9,3,0,2,2.3,0.8,0,Marcos,1.3,24,1,121.5,115,True,456.2,0,0,0,0,2219,,None,64,0,0,0,82263.jpg,5.0,0,0,Alonso,27.6,False,3,a,6,8,352.0,125,2141800,582,1837040,1643,0.2,19.5,Alonso,5
2,16,568,100,100,11,41270,0,0,4,-4,273.7,3,0,2,4.0,2.5,0,David,3.0,27,2,113.2,116,False,616.8,0,0,0,0,2250,,2018-07-05T14:31:07Z,59,0,0,0,41270.jpg,4.7,0,0,Luiz Moreira Marinho,11.9,False,30,a,6,8,243.0,117,1118314,2516,721662,774,0.5,19.8,David Luiz,2
0,0,3,0,0,0,49013,0,0,-5,5,12.7,0,0,2,0.0,0.0,0,Victor,0.0,1,0,2.0,117,False,1.2,0,0,0,0,26,Season-long loan to Fenerbahce ,2019-01-25T14:31:20Z,55,0,0,0,49013.jpg,1.0,0,0,Moses,1.3,False,15,u,6,8,6.0,2,6810,0,164874,13,0.0,0.4,Moses,0
1,7,493,100,100,10,102380,0,0,-1,1,134.9,1,0,2,0.7,-0.8,0,Antonio,-0.3,29,1,83.8,118,False,465.6,0,0,0,0,2228,,2018-10-20T11:31:16Z,59,0,0,0,102380.jpg,3.7,0,0,Rüdiger,3.4,False,2,a,6,8,236.0,92,355063,122,361368,139,-0.1,15.6,Rüdiger,4
0,0,42,100,100,1,135363,0,0,-5,5,3.3,0,0,2,2.5,1.0,0,Andreas,1.5,2,0,4.5,119,False,42.0,0,0,0,0,180,,2018-12-20T12:31:15Z,50,0,0,0,135363.jpg,3.0,0,0,Christensen,0.4,False,27,a,6,8,0.0,6,4485,4,52132,6,0.3,1.2,Christensen,1
0,0,5,75,75,0,105700,0,0,-5,5,0.4,0,0,2,0.8,-0.4,0,Davide,0.0,0,0,2.5,120,False,3.8,0,0,0,0,18,Illness - 75% chance of playing,2019-02-24T20:01:23Z,50,0,0,0,105700.jpg,1.0,0,0,Zappacosta,0.1,False,21,d,6,8,21.0,2,3844,0,14940,5,0.0,0.4,Zappacosta,0
0,0,23,100,100,0,109533,0,0,-3,3,8.4,0,0,2,1.3,-0.2,0,Emerson,0.3,5,0,4.3,121,False,21.0,0,0,0,0,120,,2018-09-14T15:31:13Z,52,0,0,0,109533.jpg,0.8,0,0,Palmieri dos Santos,0.1,False,33,a,6,8,13.0,3,4704,82,9838,5,0.1,0.6,Emerson,0
10,21,594,100,100,9,42786,0,0,3,-3,987.1,6,0,3,5.8,4.3,0,Eden,4.8,26,12,295.5,122,True,902.4,0,0,0,0,2015,,2018-12-16T16:31:16Z,108,0,0,0,42786.jpg,6.6,0,0,Hazard,24.3,False,10,a,6,8,1062.0,165,3584874,2500,3031632,1279,0.4,15.3,Hazard,2
0,0,36,0,0,0,17878,0,0,-3,3,58.5,0,0,3,0.0,0.0,0,Cesc,0.0,2,0,10.9,123,False,37.0,0,0,0,0,175,Signed for Monaco on a permanent deal,2019-01-05T21:01:16Z,62,0,0,0,17878.jpg,1.0,0,0,Fàbregas,0.3,False,4,u,6,8,14.0,6,4860,0,59668,7,0.0,1.0,Fàbregas,1
5,3,385,100,100,10,47431,0,0,-4,4,907.2,0,0,3,2.8,1.3,0,Willian,1.8,20,3,193.9,124,False,444.6,0,0,0,0,1616,,2019-01-02T21:31:16Z,71,0,0,0,47431.jpg,3.6,0,0,Borges Da Silva,3.9,False,22,a,6,8,586.0,86,461899,207,747043,163,0.3,12.1,Willian,1
1,11,323,100,100,4,49579,0,0,-2,2,305.6,2,0,3,2.0,0.5,0,Pedro,1.0,15,7,127.2,125,False,403.4,0,0,0,0,1220,,2018-12-26T22:01:17Z,63,0,0,0,49579.jpg,4.1,0,0,Rodríguez Ledesma,3.1,False,11,a,6,8,567.0,86,1302214,199,1346729,155,0.2,13.7,Pedro,1
4,3,429,None,None,11,116594,0,0,0,0,576.5,1,0,3,4.3,2.8,0,N'Golo,3.3,29,3,137.0,126,False,519.8,0,0,0,0,2318,,None,50,0,0,0,116594.jpg,3.5,0,0,Kanté,18.8,False,7,a,6,8,273.0,90,1101193,1522,1235995,819,0.7,18.0,Kanté,3
4,5,229,100,100,6,88894,0,0,-9,9,235.0,2,0,3,2.8,1.3,0,Ross,1.8,10,3,81.5,127,False,257.4,0,0,0,0,890,,2018-12-02T12:01:14Z,51,0,0,0,88894.jpg,3.1,0,0,Barkley,1.4,False,8,a,6,8,326.0,65,702935,88,673361,82,0.4,12.7,Barkley,1
0,0,0,75,75,0,61603,0,0,-4,4,0.0,0,0,3,0.8,-0.4,0,Daniel,0.0,0,0,0.0,128,False,0.0,0,0,0,0,0,Tendon Injury - 75% chance of playing,2019-02-24T20:01:23Z,46,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.1,False,6,d,6,8,0.0,0,2049,2,8428,0,0.0,0.0,Drinkwater,0
0,0,0,0,0,0,169102,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Tiemoué,0.0,0,0,0.0,129,False,0.0,0,0,0,0,0,Season-long loan to Milan,2018-08-15T09:18:32Z,49,0,0,0,169102.jpg,0.0,0,0,Bakayoko,0.1,False,14,u,6,8,0.0,0,359,0,11815,1,0.0,0.0,Bakayoko,0
0,0,0,100,100,0,199598,0,0,-1,1,0.0,0,0,3,1.0,-0.5,0,Ethan,0.0,0,0,0.0,130,False,0.0,0,0,0,0,0,,2018-10-12T10:01:15Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,44,a,6,8,0.0,0,2174,6,3966,7,0.0,0.0,Ampadu,0
0,0,13,100,100,0,209046,0,0,-3,3,5.1,0,0,3,1.3,-0.2,0,Callum,0.3,1,0,1.2,131,False,3.2,0,0,0,0,74,,2019-02-08T14:01:21Z,42,0,0,0,209046.jpg,1.0,0,0,Hudson-Odoi,2.2,False,20,a,6,8,6.0,4,233112,220,265749,138,0.1,1.0,Hudson-Odoi,0
0,3,113,100,100,1,126187,0,0,-3,3,83.6,1,0,3,1.8,0.3,0,Ruben,0.8,4,3,36.2,132,False,156.8,0,0,0,0,372,,2019-01-05T21:01:16Z,52,0,0,0,126187.jpg,2.8,0,0,Loftus-Cheek,0.4,False,12,a,6,8,123.0,33,34852,5,73614,7,0.2,6.3,Loftus-Cheek,0
4,2,128,100,100,5,44346,0,0,-3,3,224.3,0,0,4,1.3,-0.2,0,Olivier,0.3,4,1,68.4,133,False,146.0,0,0,0,0,651,,2018-12-30T17:01:16Z,77,0,0,0,44346.jpg,2.2,0,0,Giroud,1.8,False,18,a,6,8,324.0,42,93219,38,215970,33,0.0,5.5,Giroud,1
0,3,119,0,0,6,88482,0,0,-6,6,130.2,1,0,4,0.0,0.0,0,Álvaro,0.0,11,5,86.3,134,False,219.8,0,0,0,0,936,Joined Atletico Madrid on loan until the end of the 2019/20 season,2019-01-28T16:01:22Z,84,0,0,0,88482.jpg,2.9,0,0,Morata,1.4,False,29,u,6,8,523.0,46,317940,0,447351,26,0.0,5.5,Morata,3
0,1,382,None,None,11,85955,0,0,-4,4,413.4,0,0,3,2.5,1.0,0,Jorge Luiz,1.5,27,1,94.3,459,False,455.8,0,0,0,0,2162,,None,46,0,0,0,85955.jpg,2.5,0,0,Frello Filho,5.6,False,5,a,6,8,73.0,62,681407,166,940617,227,0.3,13.5,Jorginho,5
0,0,0,0,0,0,173879,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Tammy,0.0,0,0,0.0,496,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2018-08-31T19:01:13Z,54,0,0,0,173879.jpg,0.0,0,0,Abraham,0.1,False,19,u,6,8,0.0,0,1312,0,8627,0,0.0,0.0,Abraham,0
0,4,493,None,None,11,109745,0,0,0,0,0.1,1,0,1,2.8,1.3,0,Kepa,1.8,29,0,44.5,498,False,447.4,0,0,0,0,2340,,None,55,0,0,0,109745.jpg,3.8,0,55,Arrizabalaga,4.6,False,1,a,6,8,0.0,100,440949,102,412274,440,0.3,18.2,Kepa,1
2,2,258,100,100,7,91651,0,0,-3,3,364.6,0,0,3,2.0,0.5,0,Mateo,1.0,16,0,85.8,499,False,228.6,0,0,0,0,1250,,2018-12-16T13:31:16Z,57,0,0,0,91651.jpg,2.2,0,0,Kovacic,0.7,False,17,a,6,8,262.0,51,61793,11,110083,20,0.2,8.9,Kovacic,1
0,3,71,None,None,1,40232,0,0,0,0,55.3,1,0,4,5.3,3.8,0,Gonzalo,4.3,8,2,27.8,579,False,84.0,0,0,0,0,244,,None,95,0,0,0,40232.jpg,5.7,0,0,Higuaín,2.6,False,9,a,6,8,139.0,17,293859,1945,139134,883,0.5,1.8,Higuaín,0
0,6,295,100,100,5,20066,0,0,0,0,0.0,1,0,1,-0.5,-1.0,0,Wayne,0.0,25,0,33.4,135,False,333.8,0,0,0,0,1485,,2019-01-16T10:01:19Z,45,0,0,1,20066.jpg,3.8,0,41,Hennessey,2.9,False,13,a,7,31,0.0,64,515254,18,483446,87,0.0,14.2,Hennessey,0
0,0,16,0,0,0,11554,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Julian,0.0,4,0,3.1,136,False,31.4,0,0,0,0,90,Knock - Unknown return date,2019-02-08T15:01:21Z,39,0,0,0,11554.jpg,1.0,0,5,Speroni,11.2,False,1,i,7,31,0.0,1,296132,71,399461,447,0.0,0.3,Speroni,0
0,2,169,100,100,4,40836,0,0,-3,3,0.0,0,0,1,2.5,2.0,0,Vicente,3.0,6,0,14.5,137,False,145.0,0,0,0,0,854,,2019-01-12T17:31:18Z,42,0,0,0,40836.jpg,4.0,0,23,Guaita,1.6,False,31,a,7,31,0.0,40,153987,321,74145,63,0.7,9.5,Guaita,2
1,0,402,100,100,8,49413,0,0,-2,2,70.4,0,0,2,1.5,1.0,0,James,2.0,29,1,75.4,138,False,444.6,0,0,0,0,2039,,2019-02-08T15:01:21Z,43,0,0,0,49413.jpg,3.0,0,0,Tomkins,3.3,False,5,a,7,31,236.0,70,161488,964,412212,104,0.5,16.3,Tomkins,5
0,0,6,100,100,0,19188,0,0,-1,1,0.0,0,0,2,-0.1,-0.6,0,Scott,0.4,0,0,0.0,139,False,0.2,0,0,0,0,14,,2018-07-05T14:31:07Z,44,0,0,0,19188.jpg,1.0,0,0,Dann,0.0,False,6,a,7,31,0.0,2,969,6,1183,2,0.1,0.5,Dann,0
0,1,63,0,0,1,58786,0,0,-1,1,5.3,0,0,2,0.0,0.0,0,Martin,0.4,6,0,11.6,140,False,106.0,0,0,0,0,390,Muscle injury - Unknown return date,2019-02-22T13:31:20Z,39,0,0,0,58786.jpg,2.4,0,0,Kelly,4.8,False,34,i,7,31,4.0,12,224854,21,385053,392,0.1,3.1,Kelly,0
1,2,202,None,None,2,86417,0,0,-1,1,133.4,2,0,2,3.9,3.4,0,Jeffrey,4.4,17,4,76.8,141,False,287.2,0,0,0,0,1099,,None,44,0,0,0,86417.jpg,2.9,0,0,Schlupp,2.6,False,15,a,7,31,345.0,66,333470,1257,274834,92,1.0,15.0,Schlupp,1
2,13,458,100,100,9,74230,0,0,-1,1,415.6,2,0,2,2.3,1.8,0,Patrick,2.8,33,1,120.7,142,False,440.4,0,0,0,0,2394,,2018-12-08T17:31:17Z,54,0,0,0,74230.jpg,3.7,0,0,van Aanholt,4.9,False,3,a,7,31,350.0,99,356270,964,379237,231,0.5,18.3,van Aanholt,3
0,13,533,0,0,9,40784,0,0,-1,1,78.2,0,0,2,0.0,0.0,0,Mamadou,2.8,35,0,66.6,143,False,540.6,0,0,0,0,2416,Knock - Expected back 27 Feb,2019-02-23T20:01:19Z,49,0,0,0,40784.jpg,3.3,0,0,Sakho,1.9,False,12,i,7,31,47.0,88,119261,10,114876,668,0.6,18.0,Sakho,2
0,0,0,100,100,0,173954,0,0,-2,2,0.0,0,0,2,-0.5,-1.0,0,Jairo,0.0,0,0,0.0,144,False,0.0,0,0,0,0,0,,2018-09-25T23:31:12Z,43,0,0,0,173954.jpg,0.0,0,0,Riedewald,0.0,False,44,a,7,31,0.0,0,840,0,3491,0,0.0,0.0,Riedewald,0
1,14,462,0,0,9,214590,0,0,5,-5,198.2,2,0,2,0.0,0.0,0,Aaron,1.4,32,0,92.3,145,False,595.6,0,0,0,0,2234,Hamstring injury - Unknown return date,2019-02-22T13:31:20Z,45,0,0,0,214590.jpg,3.4,1,0,Wan-Bissaka,27.6,False,29,i,7,31,127.0,84,2063762,58,1313346,11043,0.3,18.7,Wan-Bissaka,4
5,5,338,None,None,9,50471,0,0,-2,2,362.5,1,0,3,2.7,2.2,0,James,3.2,33,2,116.5,147,False,479.2,0,0,0,0,2233,,None,48,0,0,0,50471.jpg,3.2,0,0,McArthur,3.0,False,18,a,7,31,323.0,87,316923,850,232378,197,0.7,18.1,McArthur,6
0,0,4,0,0,0,44343,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Bakary,0.2,0,0,0.0,148,False,0.0,0,0,0,0,1,,2018-08-12T10:04:56Z,49,0,0,0,44343.jpg,1.0,0,0,Sako,0.0,False,26,a,7,31,0.0,1,671,6,1725,4,0.0,0.2,Sako,0
3,5,369,None,None,9,60252,0,0,-1,1,718.0,1,0,3,1.9,1.4,0,Andros,2.4,33,4,164.7,149,False,526.6,0,0,0,0,2379,,None,59,0,0,0,60252.jpg,3.6,0,0,Townsend,4.1,False,10,a,7,31,401.0,96,417443,447,306159,621,0.4,16.3,Townsend,1
1,17,500,None,None,9,66975,0,0,-3,3,558.4,3,0,3,3.9,3.4,0,Luka,4.4,35,8,169.3,150,False,754.6,0,0,0,0,2430,,None,62,0,1,0,66975.jpg,4.2,0,0,Milivojevic,6.9,False,4,a,7,31,379.0,113,505579,2059,584635,347,0.7,18.2,Milivojevic,8
5,9,282,100,100,7,82403,1,-1,-2,2,523.1,1,0,4,4.5,4.0,0,Wilfried,5.0,32,7,187.5,151,False,497.2,0,0,0,0,2063,,2019-01-30T22:01:19Z,68,0,0,0,82403.jpg,3.9,1,0,Zaha,11.8,False,11,a,7,31,854.0,89,1120982,3899,2149246,178,0.7,13.3,Zaha,6
0,0,7,100,100,2,54861,0,0,-2,2,65.3,0,0,4,0.1,-0.4,0,Christian,0.6,6,0,31.3,152,False,18.4,0,0,0,0,467,,2018-09-06T10:01:13Z,63,0,0,0,54861.jpg,1.7,0,0,Benteke,0.4,False,17,a,7,31,239.0,12,23713,16,72358,13,0.1,1.9,Benteke,0
0,0,32,0,0,0,143877,0,0,-2,2,38.3,0,0,4,0.0,0.0,0,Alexander,0.0,3,0,11.3,153,False,19.2,0,0,0,0,173,Season-long loan to KAA Gent,2019-01-08T23:01:17Z,48,0,0,0,143877.jpg,1.0,0,0,Sørloth,0.1,False,9,u,7,31,59.0,12,12141,0,22593,2,0.0,2.5,Sørloth,0
2,0,179,100,100,8,55037,0,0,-3,3,170.6,0,0,3,0.3,-0.2,0,Cheikhou,0.8,22,0,56.7,412,False,228.2,0,0,0,0,1445,,2019-01-30T23:01:18Z,47,0,0,0,55037.jpg,2.3,0,0,Kouyaté,0.2,False,8,a,7,31,171.0,50,12590,9,30103,4,0.2,10.6,Kouyaté,2
0,0,18,100,100,0,55494,0,0,-2,2,3.5,0,0,2,-0.1,-0.6,0,Joel,0.4,4,0,5.5,441,False,47.0,0,0,0,0,191,,2018-11-10T16:31:13Z,43,0,0,0,55494.jpg,1.3,0,0,Ward,0.2,False,2,a,7,31,4.0,4,3999,10,18342,3,0.1,0.9,Ward,0
0,0,0,0,0,0,185478,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Jaroslaw,0.0,0,0,0.0,442,False,0.0,0,0,0,0,0,Season-long loan to Caykur Rizespor,2018-07-25T08:16:36Z,40,0,0,0,185478.jpg,0.0,0,0,Jach,0.0,False,33,u,7,31,0.0,0,576,0,2689,0,0.0,0.0,Jach,0
0,0,3,0,0,0,79228,0,0,-3,3,0.1,0,0,2,0.0,0.0,0,Pape,0.0,0,0,0.1,443,False,1.0,0,0,0,0,1,Shoulder injury - Expected back 16 Mar,2019-01-05T21:01:16Z,42,0,0,0,79228.jpg,1.0,0,0,Souaré,0.1,False,27,i,7,31,0.0,1,1111,0,5613,0,0.0,0.2,Souaré,0
1,0,20,100,100,0,59125,0,0,-1,1,41.9,0,0,4,-0.5,-1.0,0,Connor,0.0,1,0,11.8,444,False,23.2,0,0,0,0,60,,2018-11-02T14:31:13Z,49,0,0,0,59125.jpg,1.6,0,0,Wickham,0.1,False,21,a,7,31,53.0,8,10796,13,14032,16,0.0,1.6,Wickham,0
0,0,0,0,0,0,138009,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Sullay,0.0,0,0,0.0,477,False,0.0,0,0,0,0,0,Transferred to NAC Breda,2019-01-23T10:34:27Z,43,0,0,0,138009.jpg,0.0,0,0,Kaikai,0.1,False,25,u,7,31,0.0,0,10859,1,15276,2,0.0,0.0,Kaikai,0
3,0,169,100,100,4,141020,0,0,-4,4,229.6,0,0,3,-0.1,-0.6,0,Max,0.4,16,1,76.1,486,False,181.4,0,0,0,0,983,,2018-10-19T14:31:16Z,56,0,0,0,141020.jpg,2.3,0,0,Meyer,0.2,False,7,a,7,31,352.0,46,8839,6,42875,8,0.1,8.2,Meyer,2
2,2,98,None,None,5,80146,0,0,-3,3,169.5,0,0,4,0.9,0.4,0,Jordan,1.4,12,1,66.8,505,False,130.8,0,0,0,0,1087,,None,57,0,0,0,80146.jpg,2.2,0,0,Ayew,0.2,False,14,a,7,31,369.0,40,20858,19,38034,7,0.2,7.0,Ayew,3
0,0,0,None,None,0,209411,0,0,0,0,0.0,0,0,1,-0.5,-1.0,0,Joe,0.0,0,0,0.0,576,False,0.0,0,0,0,0,0,,None,40,0,0,0,209411.jpg,0.0,0,0,Tupper,0.0,False,41,a,7,31,0.0,0,941,2,448,3,0.0,0.0,Tupper,0
0,0,0,None,None,0,201595,0,0,0,0,0.0,0,0,1,-0.5,-1.0,0,Lucas,0.0,0,0,0.0,584,False,0.0,0,0,0,0,0,,None,40,0,0,0,201595.jpg,0.0,0,0,Perri,0.0,False,22,a,7,31,0.0,0,506,3,162,1,0.0,0.0,Perri,0
1,1,36,100,100,0,94245,0,0,0,0,3.9,0,0,4,2.5,2.0,0,Michy,3.0,1,1,17.7,592,False,54.4,0,0,0,0,123,,2019-02-01T16:31:21Z,65,0,0,0,94245.jpg,4.0,0,0,Batshuayi,1.0,False,23,a,7,31,118.0,12,83441,781,19819,116,0.5,1.8,Batshuayi,0
0,10,485,None,None,7,111234,0,0,-1,1,10.0,2,0,1,2.6,4.1,6,Jordan,3.6,39,0,61.6,154,False,606.0,0,0,0,0,2520,,None,49,0,0,2,111234.jpg,3.7,0,73,Pickford,12.7,False,1,a,8,11,0.0,104,441481,130,830992,486,0.7,21.2,Pickford,1
0,0,0,100,100,0,10318,0,0,-1,1,0.0,0,0,1,-1.0,0.5,0,Maarten,0.0,0,0,0.0,155,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,39,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,3.3,False,22,a,8,11,0.0,0,65450,222,121999,48,0.0,0.0,Stekelenburg,0
0,0,48,100,100,0,12745,0,0,-5,5,91.4,0,0,2,-0.6,0.9,0,Leighton,0.4,6,0,15.4,156,False,48.4,0,0,0,0,374,,2019-01-29T22:01:21Z,50,0,0,0,12745.jpg,1.2,0,0,Baines,0.6,False,3,a,8,11,15.0,7,17624,2,84949,3,0.1,1.4,Baines,0
1,5,339,0,0,6,59949,0,0,-3,3,256.0,2,0,2,0.0,0.0,11,Seamus,3.8,28,1,74.1,157,False,347.4,0,0,0,0,1838,,2018-09-10T17:01:14Z,52,1,0,0,59949.jpg,3.1,0,0,Coleman,1.1,False,23,a,8,11,139.0,66,115382,130,217534,49,0.7,12.7,Coleman,1
0,0,23,100,100,1,7645,0,0,-2,2,10.2,0,0,2,0.2,1.7,6,Phil,1.2,2,0,2.9,158,False,15.2,0,0,0,0,143,,2019-01-17T15:31:18Z,43,0,0,0,7645.jpg,1.3,1,0,Jagielka,0.4,False,6,a,8,11,4.0,4,5448,21,85915,4,0.3,0.9,Jagielka,0
0,0,0,0,0,0,19159,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Ashley,0.0,0,0,0.0,159,False,0.0,0,0,0,0,0,Season-long loan to Stoke,2018-08-03T09:26:19Z,45,0,0,0,19159.jpg,0.0,0,0,Williams,0.0,False,5,u,8,11,0.0,0,173,0,5239,1,0.0,0.0,Williams,0
0,0,61,0,0,0,194164,0,0,-2,2,5.0,0,0,2,0.0,0.0,0,Mason,0.0,9,0,9.9,160,False,92.2,0,0,0,0,407,Season-long loan to West Bromwich Albion,2018-12-31T15:31:17Z,43,0,0,0,194164.jpg,1.0,0,0,Holgate,0.1,False,2,u,8,11,2.0,5,14243,0,16656,2,0.0,1.2,Holgate,1
1,0,130,100,100,1,153673,0,0,-3,3,100.0,0,0,2,-0.2,1.3,0,Jonjoe,0.8,12,0,26.6,161,False,155.0,0,0,0,0,703,,2018-11-02T18:01:13Z,42,0,0,0,153673.jpg,2.1,0,0,Kenny,0.2,False,43,a,8,11,12.0,19,15277,5,20669,22,0.2,4.5,Kenny,0
2,14,455,100,100,7,106611,0,0,-1,1,78.7,3,0,2,2.6,4.1,6,Michael,3.6,34,1,91.8,162,False,567.8,0,0,0,0,2250,,2018-09-23T14:31:13Z,49,0,0,0,106611.jpg,3.6,0,0,Keane,3.8,False,4,a,8,11,268.0,90,481729,383,413656,327,0.7,18.4,Keane,2
0,0,0,0,0,0,56192,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Cuco,0.0,0,0,0.0,163,False,0.0,0,0,0,0,0,Season-long loan to Stoke,2018-08-17T15:01:12Z,45,0,0,0,56192.jpg,0.0,0,0,Martina,0.0,False,15,u,8,11,0.0,0,297,0,8182,2,0.0,0.0,Martina,0
3,4,225,100,100,6,20467,0,0,-5,5,321.9,1,0,3,0.4,1.9,3,Theo,1.4,31,3,115.2,164,False,319.0,0,0,0,0,1843,,2018-09-16T14:01:13Z,60,0,0,0,20467.jpg,3.0,0,0,Walcott,2.7,False,11,a,8,11,516.0,81,1125379,29,1144886,106,0.2,13.5,Walcott,0
0,0,0,0,0,0,55452,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Yannick,0.0,0,0,0.0,165,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2018-08-26T07:54:10Z,58,0,0,0,55452.jpg,0.0,0,0,Bolasie,0.1,False,None,u,8,11,0.0,0,704,0,14967,1,0.0,0.0,Bolasie,0
0,0,0,100,100,0,50472,0,0,-1,1,0.0,0,0,3,-1.0,0.5,0,James,0.0,0,0,0.0,166,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,44,0,0,0,50472.jpg,0.0,0,0,McCarthy,0.0,False,16,a,8,11,0.0,0,2831,6,2923,5,0.0,0.0,McCarthy,0
1,0,80,100,100,1,42774,0,0,-3,3,85.4,0,0,3,-0.4,1.1,3,Morgan,0.6,7,0,16.9,167,False,73.4,0,0,0,0,375,,2018-12-04T15:01:17Z,42,0,0,0,42774.jpg,1.8,0,0,Schneiderlin,2.0,False,18,a,8,11,10.0,14,195268,98,225132,99,0.1,3.3,Schneiderlin,1
1,0,309,100,100,6,80801,0,0,-3,3,202.2,0,0,3,1.0,2.5,6,Idrissa,2.0,25,0,70.9,168,False,438.4,0,0,0,0,1962,,2019-01-29T22:01:21Z,47,0,0,0,80801.jpg,2.1,0,0,Gueye,0.3,False,17,a,8,11,68.0,49,9997,39,28081,11,0.4,10.4,Gueye,5
0,0,122,None,None,2,173807,0,0,-4,4,95.3,0,0,3,0.6,2.1,0,Tom,1.6,19,0,30.3,169,False,122.2,0,0,0,0,965,,None,51,0,0,0,173807.jpg,1.8,0,0,Davies,0.1,False,26,a,8,11,85.0,23,4666,3,12236,13,0.3,4.5,Davies,3
2,0,97,100,100,1,219352,0,0,-4,4,154.5,0,0,3,-0.6,0.9,1,Ademola,0.4,6,0,41.4,170,False,113.8,0,0,0,0,526,,2018-12-26T18:31:15Z,51,0,0,0,219352.jpg,1.7,0,0,Lookman,0.1,False,31,a,8,11,144.0,25,10702,1,18282,14,0.1,4.9,Lookman,0
0,0,0,0,0,0,109065,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Davy,0.0,0,0,0.0,171,False,0.0,0,0,0,0,0,Transferred to Werder Bremen,2018-07-27T13:20:35Z,60,0,0,0,109065.jpg,0.0,0,0,Klaassen,0.0,False,20,u,8,11,0.0,0,37,0,489,0,0.0,0.0,Klaassen,0
3,17,498,100,100,8,55422,0,0,-3,3,741.7,2,0,3,3.8,5.3,16,Gylfi,4.8,34,11,221.8,172,False,716.2,0,0,0,0,2255,,2018-11-11T17:31:14Z,72,0,2,0,55422.jpg,4.8,0,0,Sigurdsson,5.5,False,10,a,8,11,761.0,135,1173769,2227,1000848,602,0.7,18.8,Sigurdsson,3
0,0,0,0,0,0,180151,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Nikola,0.0,0,0,0.0,173,False,0.0,0,0,0,0,0,Season-long loan to CSKA Moscow,2018-08-16T07:11:50Z,50,0,0,0,180151.jpg,0.0,0,0,Vlasic,0.0,False,27,u,8,11,0.0,0,104,0,1498,0,0.0,0.0,Vlasic,0
0,0,0,0,0,0,195855,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Beni,0.0,0,0,0.0,174,False,0.0,0,0,0,0,0,Season-long loan to Wigan Athletic,2019-01-31T23:01:20Z,43,0,0,0,195855.jpg,0.0,0,0,Baningime,0.1,False,34,u,8,11,0.0,0,3521,0,4823,0,0.0,0.0,Baningime,0
